Experiment,Specification,Model,Serial Number,Size of Train Set,R^2 Score,MAE Score
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,MFF,7,3593,0.5921420119207175,0.1269200211359205
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,MFF,8,3709,0.6223806355170614,0.1219913556537955
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,MFF,9,3749,0.5857119545047658,0.130564547136418
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,0,4233,0.6692369978999646,0.114856298186064
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,1,4155,0.613301342385213,0.1270900664865651
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,2,4048,0.6656905345585242,0.1171341786289763
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,3,4139,0.585299871998575,0.1270193295930018
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,4,3977,0.6621306001292511,0.1197916174081639
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,5,4233,0.5963119357715686,0.1263151199782776
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,6,4099,0.6190189364919203,0.1229627359534179
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,7,3872,0.6039477084739525,0.1241894071145567
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,8,3995,0.6362318069109874,0.121450330839554
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,MFF,9,4039,0.5981405687350718,0.1276997978320618
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,0,4538,0.6632117354220212,0.1155920070954246
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,1,4452,0.5973996069751537,0.1297990924525695
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,2,4338,0.6717506606351122,0.1161437263819233
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,3,4434,0.5655571241407582,0.1290186173820179
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,4,4260,0.679833996994665,0.1168323004220967
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,5,4538,0.625092301448869,0.123384534603309
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,6,4390,0.6140319071553031,0.1231040942246413
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,7,4148,0.5795592183259102,0.1276502759873609
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,8,4280,0.6069375963711802,0.1238702255878231
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,MFF,9,4329,0.6046440118580103,0.1289197162153129
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,0,1514,0.5618166817239593,0.1341689353722248
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,1,1486,0.5519691416845456,0.1356335383571016
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,2,1447,0.572065607744733,0.1339291139476927
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,3,1480,0.5240135514817237,0.1374973440654074
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,4,1422,0.5619090530931803,0.1356170184959576
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,5,1514,0.5216075937173408,0.1410299118393559
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,6,1465,0.5886287655102052,0.1289167264048314
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,7,1384,0.5677782103474609,0.1345647382134821
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,8,1428,0.6133388318438842,0.1246653336767723
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,OHE,9,1444,0.5812768130108077,0.1338042080785404
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,0,1813,0.6242809854511966,0.1201546665375491
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,1,1778,0.5955576311291584,0.1265359516508586
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,2,1731,0.6301641882066589,0.1217145780147402
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,3,1771,0.541463382424576,0.1318788426220374
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,4,1702,0.601137671835888,0.1268030791716205
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,5,1813,0.6206105358277653,0.1230572786415146
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,6,1753,0.6092220922915339,0.1237682839503847
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,7,1655,0.6168317682554956,0.1239453837844811
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,8,1710,0.616945554138755,0.1228252902928804
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,OHE,9,1727,0.6030671754081278,0.1266600490468387
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,0,2116,0.6332126507141604,0.118386065595862
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,1,2075,0.6012935208473003,0.1248552721720231
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,2,2020,0.6452229092745321,0.1201367906700816
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,3,2068,0.5831846389540366,0.1281387937432406
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,4,1986,0.6208793497800689,0.1225883923614302
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,5,2116,0.6211823413172817,0.1220708138587027
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,6,2045,0.5999560920205613,0.1253298617293947
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,7,1933,0.6381052518802354,0.1188754489004485
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,8,1995,0.6178649310782066,0.1226223735556381
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,OHE,9,2017,0.6308557851899264,0.1213972655748132
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,0,2417,0.6437630498808249,0.1185317465732263
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,1,2373,0.5981139294505557,0.1237023725872664
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,2,2310,0.649944356273342,0.1189402638324404
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,3,2363,0.5651661236804982,0.12974850105865
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,4,2272,0.6477622395222332,0.1189659762788381
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,5,2417,0.6250513678556269,0.1228017952798831
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,6,2340,0.5980234849299103,0.1263737186823179
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,7,2210,0.6352409409157012,0.1211429524492048
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,8,2281,0.6027918714062209,0.1233741806070514
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,OHE,9,2305,0.5979216951815995,0.1267439390717624
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,0,2721,0.6397263968614677,0.1192497177465285
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,1,2670,0.6105478968456167,0.1224266886186
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,2,2599,0.6474133439678664,0.1189575462816451
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,3,2661,0.566783367205003,0.1292862745204825
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,4,2555,0.6459000748333396,0.1220464141839258
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,5,2721,0.6082869055039286,0.1239270013253757
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,6,2632,0.5988402589890782,0.1261437639321994
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,7,2486,0.6263359889573417,0.1218308974818679
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,8,2566,0.5885401566941522,0.1261405155435573
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,OHE,9,2595,0.6001155721830749,0.1252585921133726
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,0,3024,0.6375308766428434,0.1195448201288564
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,1,2966,0.6036702334256496,0.1224188131458076
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,2,2890,0.645473211773131,0.1202141473337009
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,3,2955,0.5694433541936804,0.1283998314577957
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,4,2838,0.6545037627148866,0.1191538815381642
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,5,3024,0.6035477444501807,0.1248987151115435
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,6,2924,0.5929442587453035,0.1271755845058814
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,7,2764,0.6216080450625272,0.1219000802561476
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,8,2851,0.6028603084684314,0.1245985525506378
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,OHE,9,2885,0.5710191775862608,0.130097656013079
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,0,3326,0.6404299417894257,0.119708937369893
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,1,3264,0.602936390104339,0.122261047343823
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,2,3177,0.6234638459562257,0.1224619108837991
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,3,3251,0.5893471231614682,0.1264664055674295
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,4,3124,0.6381714720922385,0.1214107249825895
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,5,3326,0.6049807693028826,0.1247762857445334
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,6,3219,0.5840754527641799,0.1279506823949603
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,7,3041,0.6120998993784494,0.1232789206096277
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,8,3136,0.5954450832339558,0.1268781479968756
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,OHE,9,3171,0.5506516186646948,0.1324598623566739
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,0,3629,0.6094792901442933,0.1233610674818136
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,1,3561,0.6095839790369156,0.121787839659237
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,2,3467,0.6453911674333398,0.1202359429943756
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,3,3546,0.5906047532003829,0.1268907656068473
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,4,3409,0.6453883433610829,0.1209257462557922
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,5,3629,0.6017355858561866,0.1257174261393882
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,6,3511,0.5871894557297291,0.12548565760309
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,7,3317,0.6253249882406093,0.1219001782714397
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,8,3423,0.5801557076528812,0.1287770244875399
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,OHE,9,3461,0.612836543843132,0.1240985769868416
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,0,3931,0.6154444751587584,0.1226057206544787
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,1,3859,0.6043934123155613,0.1230119073118517
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,2,3758,0.6216413962793943,0.1242547708431625
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,3,3844,0.5743644573406481,0.1277617030430363
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,4,3693,0.6233247569404572,0.1226856348978711
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,5,3931,0.6041375036430386,0.1258169561255861
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,6,3804,0.5464105605480377,0.1338481678641017
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,7,3593,0.5734404673966583,0.1293200446303592
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,OHE,8,3709,0.5856596220263299,0.1292178453032808
