Experiment,Specification,Model,Serial Number,Size of Train Set,R^2 Score,MAE Score
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.4,OHE,5,825.0,0.2839647404856623,0.1617455461042834
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.4,OHE,6,738.0,0.4873803437189989,0.1331171793799601
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.4,OHE,7,723.0,0.3719101415189065,0.1575041207602542
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.4,OHE,8,834.0,0.233308167774588,0.1724950686601653
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.4,OHE,9,834.0,0.3479491940510297,0.1585479939432068
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,0,983.0,0.3941689666025622,0.1541326730742768
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,1,820.0,0.5140849061722053,0.1376692786654235
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,2,833.0,0.4561148473676522,0.1397463076569587
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,3,896.0,0.2303139052159375,0.1721974821308947
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,4,872.0,0.3786648741847672,0.1601048093094275
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,5,896.0,0.2580294278634916,0.165865761433023
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,6,799.0,0.5166736686539339,0.1289242251697444
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,7,784.0,0.3772374449120972,0.1580931694452246
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,8,905.0,0.2460784584030162,0.1707790179290583
06e Stratified Sampling from Reaxys Distribution Extended by Oversampling of Negative Data,1.6,OHE,9,905.0,0.3185683669774625,0.162509174453734
